customer_id,customer_name,industry,company_size,country,region,acquisition_date
10330,"Gibson, Lewis and Brennan",Technology,SMB,Cambodia,Europe,2024-11-01
10331,Smith-Leach,Manufacturing,Enterprise,Peru,LATAM,2026-04-12
10332,Evans-Chan,Healthcare,Enterprise,Burkina Faso,APAC,2023-10-07
10333,Mendez-Wilson,Manufacturing,Mid-Market,United States Virgin Islands,Europe,2024-12-28
10334,Butler PLC,Manufacturing,Mid-Market,Switzerland,APAC,2023-03-19
10335,Carlson-Garrett,Healthcare,SMB,Sierra Leone,Europe,2022-11-08
10336,Hunter-Thomas,Manufacturing,Enterprise,Sri Lanka,North America,2022-11-06
10337,Garcia and Sons,Manufacturing,Enterprise,Netherlands,APAC,2026-04-20
10338,"Rasmussen, Richmond and Moore",Healthcare,Enterprise,Jamaica,Europe,2024-05-25
10339,Clark LLC,Manufacturing,Mid-Market,Armenia,LATAM,2022-12-20
10340,Stein-Duffy,Finance,SMB,Saint Kitts and Nevis,APAC,2023-08-26
10341,Clark LLC,Manufacturing,SMB,Tuvalu,North America,2025-08-22
10342,Mcguire-Thornton,Retail,SMB,Paraguay,LATAM,2024-04-30
10343,Nguyen-Perkins,Finance,Mid-Market,Wallis and Futuna,APAC,2025-07-15
10344,Hart and Sons,Technology,Mid-Market,Bermuda,North America,2024-06-30
10345,Reid-Clark,Manufacturing,SMB,United States Virgin Islands,North America,2024-06-21
10346,Lawrence-Chavez,Manufacturing,Mid-Market,Guatemala,APAC,2026-04-26
10347,Duncan-Brown,Manufacturing,SMB,Korea,LATAM,2023-12-20
10348,"Little, Baxter and Coleman",Finance,Mid-Market,Serbia,Europe,2024-10-27
10349,"Salazar, Schmitt and Carrillo",Manufacturing,SMB,Tajikistan,Europe,2022-07-29
10350,"Jones, Johnson and Anderson",Manufacturing,Mid-Market,Guernsey,APAC,2023-01-26
10351,Newman Inc,Healthcare,SMB,Aruba,Europe,2026-04-26
10352,"Jenkins, Brown and Powers",Healthcare,SMB,United Kingdom,APAC,2022-11-20
10353,"Sanchez, King and Williams",Healthcare,Enterprise,Nauru,APAC,2024-10-03
10354,"Bauer, Hurst and Elliott",Retail,Mid-Market,Northern Mariana Islands,LATAM,2022-08-14
10355,Fox Ltd,Finance,Enterprise,Palau,LATAM,2022-06-09
10356,Hahn-Scott,Retail,SMB,Barbados,Europe,2026-01-02
10357,Paul-Johnson,Manufacturing,SMB,Vanuatu,APAC,2022-09-01
10358,Richards Group,Retail,Enterprise,French Polynesia,LATAM,2025-01-17
10359,Blackburn Ltd,Retail,Mid-Market,Moldova,North America,2022-10-10
10360,Wilson LLC,Retail,Mid-Market,Honduras,Europe,2023-01-08
10361,Perry and Sons,Manufacturing,Mid-Market,Comoros,APAC,2024-11-18
10362,Miller-Richards,Technology,Mid-Market,United States Virgin Islands,Europe,2022-06-20
10363,Davila-Irwin,Healthcare,Mid-Market,China,Europe,2025-04-25
10364,Olson-Nichols,Healthcare,Mid-Market,United Kingdom,Europe,2025-04-05
10365,Parker and Sons,Finance,SMB,Uzbekistan,LATAM,2022-10-30
10366,Ayala-Thomas,Retail,SMB,Oman,Europe,2022-12-28
10367,Green-Phillips,Healthcare,Mid-Market,Iceland,APAC,2023-08-11
10368,Valentine-Garcia,Healthcare,Mid-Market,Tajikistan,LATAM,2024-08-19
10369,Leach-Perez,Healthcare,Mid-Market,Pakistan,Europe,2023-03-18
10370,Parker-Rice,Finance,Mid-Market,Monaco,APAC,2023-07-19
10371,"Ingram, Thompson and Walker",Manufacturing,SMB,South Georgia and the South Sandwich Islands,LATAM,2023-07-19
10372,Taylor Ltd,Healthcare,SMB,Marshall Islands,Europe,2023-11-13
10373,"Mendoza, Yoder and Hurst",Manufacturing,Enterprise,Marshall Islands,APAC,2025-06-12
10374,Thomas Inc,Finance,Enterprise,Moldova,APAC,2025-10-21
10375,Nguyen LLC,Manufacturing,Enterprise,Iceland,Europe,2023-02-20
10376,Parker-Smith,Retail,Mid-Market,Guyana,Europe,2023-10-07
10377,Robles-Kirby,Healthcare,Mid-Market,Slovenia,North America,2025-08-02
10378,Jenkins-Young,Technology,Enterprise,Mayotte,APAC,2025-12-01
10379,Burns PLC,Healthcare,Mid-Market,Solomon Islands,LATAM,2025-02-25
10380,"Thomas, Jackson and Newman",Manufacturing,SMB,Taiwan,LATAM,2023-10-28
10381,"Mejia, Li and Erickson",Retail,Mid-Market,Ghana,APAC,2024-04-02
10382,Hill-Harris,Technology,Mid-Market,Saint Helena,LATAM,2023-09-05
10383,"Miller, Herrera and Becker",Retail,SMB,Kiribati,APAC,2022-08-03
10384,Gomez LLC,Retail,Enterprise,Sierra Leone,Europe,2023-01-01
10385,Cohen-Barber,Technology,Enterprise,Svalbard & Jan Mayen Islands,North America,2025-12-20
10386,Moore-Park,Healthcare,Enterprise,Iceland,LATAM,2024-02-06
10387,Lewis and Sons,Finance,Mid-Market,Christmas Island,APAC,2024-01-19
10388,Rios Inc,Technology,Mid-Market,Canada,APAC,2024-07-18
10389,Kelley-Taylor,Manufacturing,Mid-Market,Dominica,Europe,2025-05-01
10390,Brown PLC,Finance,Enterprise,Bangladesh,North America,2024-08-22
10391,Spears-Stanley,Healthcare,Enterprise,Gibraltar,North America,2023-08-26
10392,Barrera Group,Technology,Enterprise,Saint Kitts and Nevis,APAC,2024-02-28
10393,"Thompson, Schwartz and Miller",Finance,Mid-Market,Korea,APAC,2025-06-18
10394,Sanchez and Sons,Healthcare,Enterprise,Seychelles,North America,2025-12-24
10395,Fernandez Inc,Healthcare,Enterprise,Nauru,APAC,2024-06-12
10396,Wallace-Hickman,Healthcare,SMB,New Zealand,North America,2023-11-26
10397,Payne LLC,Technology,Enterprise,New Caledonia,Europe,2025-05-24
10398,Flores PLC,Healthcare,Enterprise,Guatemala,North America,2022-09-28
10399,Young Inc,Finance,SMB,Lithuania,North America,2022-12-21
10400,"Dunn, Horn and Patrick",Manufacturing,SMB,Kazakhstan,North America,2024-02-06
10401,Larsen-Collins,Healthcare,Mid-Market,Svalbard & Jan Mayen Islands,APAC,2025-10-27
10402,Dixon-Murphy,Technology,Enterprise,Papua New Guinea,Europe,2025-06-25
10403,Carey LLC,Technology,Mid-Market,Greenland,LATAM,2023-09-15
10404,"Moody, Rivera and Johnson",Healthcare,Enterprise,Congo,LATAM,2025-11-13
10405,Douglas Group,Retail,Enterprise,Faroe Islands,LATAM,2024-12-24
10406,White and Sons,Manufacturing,SMB,Guinea-Bissau,North America,2025-08-21
10407,Burke and Sons,Retail,Enterprise,Uruguay,LATAM,2026-01-28
10408,Walker-Mcneil,Retail,Mid-Market,Vanuatu,APAC,2022-08-23
10409,"Knight, Harvey and Hayes",Finance,Enterprise,Uzbekistan,Europe,2024-03-30
10410,Bryan PLC,Retail,SMB,China,Europe,2023-12-17
10411,"Madden, Gray and Miranda",Finance,Enterprise,Panama,North America,2023-12-13
10412,Alvarez LLC,Retail,Enterprise,Kuwait,APAC,2025-02-04
10413,"Johnson, Ward and Hernandez",Healthcare,Mid-Market,Malta,Europe,2022-07-01
10414,Mcclain LLC,Technology,Mid-Market,Sweden,North America,2024-05-07
10415,Hicks Ltd,Manufacturing,SMB,Thailand,APAC,2023-04-29
10416,"Barr, White and Shepherd",Healthcare,Mid-Market,Singapore,LATAM,2024-09-15
10417,"Gonzalez, Morton and Moore",Manufacturing,Enterprise,Saint Barthelemy,APAC,2024-09-07
10418,Drake Ltd,Manufacturing,SMB,Latvia,LATAM,2026-05-09
10419,Odom-Ryan,Retail,Mid-Market,Egypt,LATAM,2025-04-29
10420,Smith-Lloyd,Retail,Mid-Market,Trinidad and Tobago,LATAM,2024-11-07
10421,"Gonzalez, Roberson and Hughes",Retail,Enterprise,Gambia,LATAM,2024-10-30
10422,Peterson-Garcia,Manufacturing,SMB,Iraq,LATAM,2026-01-15
10423,"Pierce, Lewis and Higgins",Technology,SMB,Central African Republic,APAC,2023-12-28
10424,"Bauer, Fuentes and Webster",Healthcare,Enterprise,Macao,LATAM,2023-07-04
10425,"Smith, Nelson and Jones",Retail,SMB,British Virgin Islands,North America,2024-12-06
10426,"Mcclain, Walton and Rasmussen",Manufacturing,Mid-Market,Papua New Guinea,LATAM,2023-11-03
10427,Taylor-Moore,Healthcare,Enterprise,Georgia,APAC,2024-01-31
10428,Sparks Inc,Technology,SMB,Guinea-Bissau,Europe,2024-08-23
10429,Zimmerman Inc,Healthcare,Mid-Market,Yemen,APAC,2024-03-31
10430,Ross-Williams,Technology,Mid-Market,Greece,APAC,2023-08-28
10431,Wilkerson-Oconnor,Finance,Enterprise,Colombia,Europe,2024-01-23
10432,Padilla Ltd,Retail,SMB,Greenland,LATAM,2023-07-07
10433,Reed-Charles,Finance,SMB,Switzerland,APAC,2025-07-11
10434,"Massey, Roberson and Hooper",Manufacturing,Enterprise,French Southern Territories,APAC,2023-09-17
10435,Ortega-Barber,Healthcare,SMB,Nicaragua,LATAM,2023-05-20
10436,Richards-Mitchell,Manufacturing,Enterprise,Bouvet Island (Bouvetoya),LATAM,2023-10-27
10437,"Barnes, Simpson and Fischer",Healthcare,Enterprise,Sri Lanka,APAC,2023-06-18
10438,Johnson Group,Manufacturing,Enterprise,Ukraine,North America,2023-02-12
10439,Lloyd-Taylor,Technology,Mid-Market,Saint Barthelemy,Europe,2022-11-23
10440,Pineda-Knight,Finance,Mid-Market,Italy,APAC,2023-11-23
10441,Ponce Ltd,Finance,SMB,French Polynesia,LATAM,2025-12-26
10442,Herrera Group,Technology,SMB,Sweden,APAC,2025-02-09
10443,Gonzales-Jimenez,Finance,SMB,Iran,North America,2025-02-10
10444,"Manning, Nguyen and Rivera",Technology,Enterprise,Gabon,North America,2023-11-15
10445,Wolfe Ltd,Finance,Enterprise,Timor-Leste,North America,2024-08-23
10446,Richardson-Alexander,Finance,Mid-Market,Latvia,Europe,2026-05-29
10447,Sullivan Group,Technology,Enterprise,Sri Lanka,North America,2025-04-16
10448,"Lopez, French and Brown",Finance,Enterprise,Saint Kitts and Nevis,LATAM,2022-12-15
10449,Brewer LLC,Finance,Mid-Market,Lithuania,North America,2023-09-27
10450,"Garrett, Navarro and Hall",Retail,Mid-Market,Antarctica (the territory South of 60 deg S),North America,2022-09-16
10451,"Hill, Cunningham and Ellison",Healthcare,Mid-Market,Jordan,LATAM,2023-01-07
10452,Mueller Inc,Technology,SMB,Serbia,APAC,2026-03-28
10453,Delgado-Rodriguez,Retail,SMB,Monaco,APAC,2025-01-18
10454,Taylor Group,Technology,Enterprise,Belize,LATAM,2024-09-04
10455,"Russell, Skinner and Cunningham",Manufacturing,Mid-Market,Singapore,APAC,2023-04-21
10456,"Jackson, Roberson and Rowland",Healthcare,SMB,New Caledonia,LATAM,2026-03-23
10457,Hunter PLC,Retail,Mid-Market,Ghana,Europe,2025-11-09
10458,Bell PLC,Finance,Enterprise,Uzbekistan,Europe,2025-11-26
10459,"Miller, Jacobs and Foley",Healthcare,Mid-Market,Jamaica,Europe,2023-08-28
10460,Hawkins PLC,Manufacturing,Mid-Market,Jordan,North America,2026-04-04
10461,Perez-Miller,Manufacturing,SMB,Ireland,Europe,2022-09-26
10462,Gonzalez-Lee,Technology,Enterprise,Cameroon,Europe,2026-04-30
10463,Wu-Reed,Technology,Mid-Market,Saint Lucia,Europe,2024-12-13
10464,Fields Group,Manufacturing,Mid-Market,Swaziland,North America,2025-06-20
10465,"Butler, Campbell and Miller",Technology,Mid-Market,Isle of Man,North America,2026-02-17
10466,"Patrick, Torres and Strickland",Finance,SMB,Congo,Europe,2026-05-24
10467,Gonzalez LLC,Retail,SMB,Bermuda,North America,2025-11-05
10468,Mckenzie-Shaw,Finance,SMB,Germany,APAC,2024-09-28
10469,Murray and Sons,Technology,Mid-Market,Mongolia,APAC,2026-02-26
10470,Esparza-Gordon,Retail,SMB,Nauru,North America,2025-08-08
10471,Rivera LLC,Retail,Enterprise,Israel,North America,2023-03-15
10472,Garcia LLC,Manufacturing,Mid-Market,Congo,APAC,2024-08-13
10473,"Vance, Reed and Thomas",Finance,SMB,Barbados,Europe,2022-07-01
10474,Davis and Sons,Manufacturing,Mid-Market,Guatemala,APAC,2024-03-08
10475,Ray PLC,Manufacturing,Mid-Market,Turkmenistan,APAC,2025-01-27
10476,"Johnson, Garcia and Palmer",Technology,Mid-Market,Saint Helena,Europe,2024-07-08
10477,Smith-Thomas,Technology,SMB,Saint Vincent and the Grenadines,LATAM,2025-05-23
10478,Odonnell-Larsen,Manufacturing,Enterprise,Moldova,APAC,2023-10-12
10479,Massey LLC,Healthcare,Mid-Market,Martinique,North America,2024-12-25
10480,Berry-Conley,Finance,Enterprise,Ukraine,Europe,2026-04-07
10481,"Arellano, Washington and Carpenter",Retail,Enterprise,Gibraltar,LATAM,2025-03-14
10482,Morrison-Carr,Retail,SMB,Turkey,North America,2023-09-10
10483,"Martinez, Caldwell and Michael",Finance,Mid-Market,Saint Barthelemy,APAC,2022-11-22
10484,"Frost, Ayers and Smith",Technology,Mid-Market,Rwanda,Europe,2024-11-07
10485,Williams and Sons,Finance,Mid-Market,Monaco,Europe,2022-09-01
10486,"Bowen, Becker and Warren",Manufacturing,SMB,Bulgaria,LATAM,2023-09-12
10487,Rodriguez-Mcintyre,Retail,Enterprise,Nepal,LATAM,2025-08-22
10488,"Johns, Hanson and Porter",Finance,Mid-Market,Hungary,North America,2024-10-21
10489,Bowen PLC,Retail,Mid-Market,Montserrat,APAC,2026-01-29
10490,Russell-Hanna,Finance,Enterprise,Wallis and Futuna,LATAM,2025-12-27
10491,Sanchez Inc,Retail,Mid-Market,Cambodia,APAC,2023-11-03
10492,"Williams, Russell and Bean",Finance,Enterprise,Lithuania,Europe,2024-07-07
10493,Stanley-Allen,Finance,SMB,Austria,LATAM,2025-08-09
10494,Yates-Morgan,Technology,Mid-Market,Croatia,APAC,2026-05-26
10495,Campbell Inc,Manufacturing,Mid-Market,China,APAC,2023-05-19
10496,"Santiago, Hamilton and Thompson",Finance,SMB,Central African Republic,North America,2024-01-25
10497,Bryant PLC,Manufacturing,Enterprise,Cape Verde,LATAM,2025-04-16
10498,"Vaughan, Haynes and Mccoy",Manufacturing,Enterprise,Mayotte,LATAM,2024-04-09
10499,Li and Sons,Technology,Mid-Market,Antarctica (the territory South of 60 deg S),APAC,2026-04-13
10500,"Reilly, Thomas and Patel",Manufacturing,SMB,Kazakhstan,Europe,2022-08-06
10501,Morales Ltd,Technology,SMB,British Indian Ocean Territory (Chagos Archipelago),APAC,2024-08-22
10502,"Diaz, Scott and Willis",Healthcare,Mid-Market,Cook Islands,Europe,2023-02-04
10503,Williams PLC,Healthcare,Mid-Market,Pakistan,APAC,2022-07-01
10504,Smith-Rowe,Finance,SMB,Senegal,North America,2023-12-26
10505,Neal Inc,Healthcare,Enterprise,Tokelau,APAC,2025-04-01
10506,Robinson and Sons,Technology,Mid-Market,Vanuatu,APAC,2023-09-12
10507,Allen and Sons,Retail,SMB,Yemen,APAC,2026-05-02
10508,Adams-Jones,Healthcare,SMB,China,Europe,2023-08-23
10509,Horton Group,Manufacturing,SMB,Mexico,North America,2025-10-21
10510,"Armstrong, Garcia and Williams",Technology,Mid-Market,Cote d'Ivoire,LATAM,2026-01-31
10511,"Ellis, Shah and Mora",Manufacturing,SMB,Palau,APAC,2026-03-16
10512,Franklin LLC,Finance,Mid-Market,Turks and Caicos Islands,Europe,2026-01-01
10513,"Holloway, Frederick and Davis",Technology,Mid-Market,Turks and Caicos Islands,APAC,2024-12-19
10514,Stevens-Duncan,Retail,SMB,Albania,APAC,2023-08-07
10515,Hickman-Burke,Finance,SMB,Netherlands Antilles,LATAM,2025-12-05
10516,Hammond-Lyons,Finance,SMB,Cameroon,APAC,2025-06-12
10517,Duran PLC,Finance,SMB,Mongolia,APAC,2025-09-03
10518,Thornton LLC,Retail,Enterprise,Bahamas,LATAM,2026-05-15
10519,"Smith, King and Lopez",Manufacturing,Enterprise,Iran,North America,2025-08-28
10520,Finley Inc,Retail,Mid-Market,Gibraltar,North America,2022-07-21
10521,"Harris, Coleman and Reid",Retail,SMB,Nepal,LATAM,2024-04-25
10522,Miller-Hall,Technology,Enterprise,Botswana,North America,2024-02-05
10523,"Gonzalez, Richardson and Kline",Technology,Mid-Market,Denmark,LATAM,2023-05-18
10524,Hernandez-Wilkerson,Finance,Mid-Market,Germany,LATAM,2025-05-23
10525,Cabrera PLC,Finance,Mid-Market,Colombia,LATAM,2023-11-05
10526,"Alexander, Ortiz and Figueroa",Finance,SMB,Sudan,North America,2024-11-25
10527,"Alvarez, Lawrence and Rivera",Healthcare,SMB,Guinea,North America,2022-07-22
10528,"Maldonado, Hoffman and Sharp",Healthcare,Mid-Market,Bermuda,Europe,2023-05-13
10529,"Weeks, Edwards and Moon",Manufacturing,Mid-Market,Qatar,LATAM,2023-12-04
10530,Smith-Harris,Healthcare,Enterprise,Namibia,APAC,2024-02-04
10531,"Moore, Robertson and Williams",Finance,Enterprise,Singapore,North America,2026-01-27
10532,"Crawford, White and Howe",Finance,Mid-Market,Guatemala,Europe,2023-12-04
10533,Davis Ltd,Finance,SMB,Cyprus,Europe,2023-06-10
10534,"Hampton, Jones and Oneill",Finance,SMB,Congo,APAC,2024-03-21
10535,"Knight, Norris and Combs",Manufacturing,SMB,Egypt,APAC,2023-03-16
10536,"Ibarra, Garrett and Meadows",Technology,Enterprise,Spain,Europe,2026-02-23
10537,Davidson-Frank,Technology,SMB,Venezuela,APAC,2025-10-09
10538,Johnson-Vega,Healthcare,SMB,Bahrain,APAC,2026-02-02
10539,Stone-Bryant,Technology,Enterprise,Tokelau,APAC,2022-11-13
10540,Hess-Williams,Retail,SMB,Svalbard & Jan Mayen Islands,Europe,2024-02-10
10541,Cook-Gilbert,Healthcare,Mid-Market,Antigua and Barbuda,APAC,2024-05-15
10542,Nelson Inc,Finance,Mid-Market,Bermuda,APAC,2026-02-28
10543,"Williams, Welch and Valencia",Manufacturing,SMB,Mexico,Europe,2026-01-25
10544,Evans-Johnson,Healthcare,Mid-Market,Greece,LATAM,2024-03-03
10545,"Brown, Wall and Rodriguez",Manufacturing,Mid-Market,Cocos (Keeling) Islands,LATAM,2024-11-21
10546,"Johnson, Hansen and Meyer",Finance,Enterprise,Ghana,North America,2025-04-22
10547,Miller-Jackson,Healthcare,Enterprise,Slovakia (Slovak Republic),LATAM,2022-12-14
10548,Robertson-Jones,Healthcare,Enterprise,Niger,Europe,2025-08-08
10549,Hanson Inc,Finance,Mid-Market,Libyan Arab Jamahiriya,Europe,2024-05-17
10550,Morrison PLC,Retail,Enterprise,Korea,Europe,2024-05-17
10551,Davis and Sons,Technology,Mid-Market,Cameroon,Europe,2022-10-14
10552,"Williams, Gomez and Perez",Healthcare,Enterprise,Tunisia,LATAM,2025-10-22
10553,"Velazquez, Clark and Jackson",Technology,Enterprise,Myanmar,North America,2024-05-21
10554,Thomas-Thompson,Manufacturing,Enterprise,Bermuda,North America,2025-08-31
10555,Wiggins Inc,Finance,Enterprise,Palau,North America,2026-04-20
10556,"Bridges, Brown and Rogers",Technology,Mid-Market,San Marino,Europe,2025-06-19
10557,"Schmidt, Delgado and Sawyer",Manufacturing,SMB,Taiwan,LATAM,2026-03-25
10558,"Bradley, Wade and Jennings",Retail,Enterprise,Philippines,North America,2023-12-04
10559,"Jones, Todd and Jimenez",Healthcare,SMB,Luxembourg,LATAM,2022-11-22
10560,White and Sons,Manufacturing,Enterprise,New Zealand,North America,2024-05-17
10561,"Martin, Richardson and Jones",Finance,Enterprise,Gabon,LATAM,2022-07-17
10562,Morris Group,Retail,Enterprise,Seychelles,Europe,2022-07-02
10563,Jackson-Peterson,Healthcare,SMB,France,APAC,2024-11-09
10564,Brown-Nicholson,Healthcare,Mid-Market,Nepal,APAC,2022-09-18
10565,Walker and Sons,Finance,Enterprise,Peru,LATAM,2023-02-28
10566,"Martin, Mayo and Weaver",Manufacturing,SMB,Russian Federation,Europe,2026-01-16
10567,Flores Ltd,Finance,SMB,Italy,LATAM,2025-07-03
10568,"Colon, Ritter and Henry",Healthcare,SMB,Anguilla,Europe,2023-10-14
10569,Smith-Martin,Retail,SMB,Tuvalu,LATAM,2023-07-21
10570,"Mcclure, Rodriguez and Scott",Finance,SMB,Belgium,Europe,2025-05-12
10571,Case-Potter,Finance,SMB,Uzbekistan,APAC,2026-02-19
10572,Brown Group,Retail,Enterprise,Russian Federation,APAC,2025-03-09
10573,"Blankenship, Ball and Thomas",Finance,SMB,Belarus,LATAM,2024-10-30
10574,Cook Ltd,Healthcare,Mid-Market,Zimbabwe,APAC,2025-12-28
10575,"Burton, Grant and Mullen",Retail,Enterprise,Antigua and Barbuda,APAC,2025-12-31
10576,"Marshall, Briggs and Ramsey",Retail,Enterprise,New Caledonia,North America,2023-09-17
10577,"Brooks, Stone and Mendoza",Retail,Mid-Market,Singapore,LATAM,2026-05-11
10578,Chan Ltd,Healthcare,SMB,Switzerland,Europe,2025-04-18
10579,Morton PLC,Retail,Mid-Market,Korea,Europe,2023-11-23
10580,Compton-Black,Technology,Mid-Market,Russian Federation,North America,2025-06-22
10581,Hahn Group,Technology,Enterprise,Armenia,Europe,2024-12-19
10582,Hahn and Sons,Finance,Mid-Market,Palestinian Territory,North America,2025-10-01
10583,Smith-Hayes,Technology,SMB,Nigeria,APAC,2025-06-14
10584,"Gregory, Logan and Mitchell",Finance,SMB,Mexico,LATAM,2022-09-03
10585,"Wood, Roberts and Armstrong",Manufacturing,SMB,Mali,LATAM,2024-12-28
10586,Ryan and Sons,Technology,SMB,Saint Lucia,Europe,2024-10-20
10587,"Matthews, Morton and Harrington",Technology,Enterprise,North Macedonia,LATAM,2024-05-28
10588,"Dunn, Glover and Holland",Technology,SMB,Estonia,North America,2026-05-08
10589,"Stevens, Shepherd and Brown",Technology,SMB,Jamaica,APAC,2025-07-01
10590,Underwood-Williams,Technology,SMB,Yemen,Europe,2025-01-14
10591,Morales Ltd,Finance,SMB,Burundi,North America,2023-12-28
10592,Franklin PLC,Finance,Mid-Market,Christmas Island,LATAM,2025-12-29
10593,"Thomas, Conway and Willis",Technology,SMB,Thailand,LATAM,2025-05-02
10594,Munoz-Watts,Healthcare,Mid-Market,Switzerland,Europe,2022-06-17
10595,White-Lopez,Healthcare,Enterprise,Cote d'Ivoire,APAC,2022-09-22
10596,Joyce PLC,Healthcare,Enterprise,Mexico,LATAM,2024-11-06
10597,"Shields, Howe and Baird",Retail,Mid-Market,Samoa,North America,2025-07-30
10598,"Neal, Davis and Ward",Healthcare,Enterprise,Anguilla,LATAM,2023-03-28
10599,Parker Inc,Retail,SMB,Kiribati,Europe,2022-08-26
10600,"Cook, Hall and Williams",Healthcare,Mid-Market,Saint Barthelemy,LATAM,2025-06-30
10601,"Hall, Grant and Garcia",Manufacturing,Enterprise,Netherlands,Europe,2026-03-27
10602,"Long, Odonnell and Chan",Manufacturing,Mid-Market,Christmas Island,APAC,2023-10-17
10603,Ramirez Ltd,Finance,Mid-Market,Saint Vincent and the Grenadines,LATAM,2025-08-18
10604,Norris-Bradley,Technology,Mid-Market,Senegal,North America,2025-08-28
10605,"White, Small and Weaver",Technology,SMB,Congo,APAC,2025-04-26
10606,Cunningham Ltd,Retail,Mid-Market,Myanmar,North America,2025-04-24
10607,Mahoney Group,Retail,Mid-Market,Palau,Europe,2024-05-15
10608,Davenport-Patterson,Retail,SMB,Turkey,APAC,2024-07-13
10609,"Yu, Johnson and Conley",Manufacturing,Mid-Market,Malaysia,Europe,2024-09-27
10610,"Kent, Carter and Brown",Healthcare,SMB,Myanmar,LATAM,2024-07-13
10611,"Hancock, Lee and Brown",Finance,Enterprise,Syrian Arab Republic,LATAM,2024-08-28
